,x,y,t1,t2,t3,label
63,-1.2991489318705467,-0.09484849942977376,1.6325036892573328,1.9699053615979012,2.0472437734207434,1.0
64,-1.159681535123995,-0.23684090707401492,1.1943384692709809,1.9902980939872073,2.3284485529053893,1.0
65,-1.1757043490800534,-0.21948923424169084,1.2569335006976026,1.9902980939872073,2.28827644155044,1.0
66,-1.1492580916364514,-0.21525271460316706,1.3320475384095483,2.0412799249604716,2.440930464699248,1.0
67,-1.1577432915002788,-0.2071985565115625,1.39464256983617,1.9699053615979012,2.215966641111531,1.0
68,-1.2009876603494254,-0.14168522931834884,1.1442624441296831,1.85774533345672,1.7981766830200567,1.0
69,-1.200858444107845,-0.1414718458996448,1.1067054252737105,1.8271562348727612,1.838348794375006,1.0
70,-1.1671760771357,-0.221606845501332,1.344566544694873,1.8883344320406787,1.918693017084905,1.0
71,-1.1433141445237205,-0.15256193841388185,1.569908657830711,1.85774533345672,1.8704864834589658,1.0
72,-1.48164533706361,0.316988156119136,1.0691484064177375,1.9699053615979012,2.3284485529053893,1.0
73,-1.5572799104690913,0.6299163957078154,1.3070095258388996,1.9699053615979012,2.215966641111531,1.0
74,-1.5695985254998233,0.8486722319823635,0.9439583435644938,1.7761744038994969,2.0311749288787637,1.0
75,-1.5695985254998233,0.8486722319823635,0.9314393372791696,1.7557816715101913,2.0311749288787637,1.0
76,-1.531221301750232,0.7887793333541163,1.1818194629856562,1.704799840536927,1.790142260749067,1.0
77,-1.5094268290035502,0.8260810257040466,0.9564773498498181,1.8067635024834556,1.9588651284398544,1.0
78,-1.5159737852436597,0.6156429366022939,1.1317434378443592,1.796567136288803,1.9668995507108444,1.0
79,-1.5159737852436597,0.6147227789505416,1.1067054252737105,1.8067635024834556,2.0070716620657936,1.0
80,-1.516016857324187,0.6156429366022939,1.1067054252737105,1.8067635024834556,1.9990372397948037,1.0
81,-1.3458821392423834,0.2431475476073717,1.3195285321242243,1.9189235306246373,2.207932218840541,1.0
82,-1.3585022588368068,0.37272793481532357,1.3320475384095483,1.6946034743422744,1.7339013048521377,1.0
83,-1.291266741134099,0.41840180385389164,1.382123563550846,1.6130325447850513,1.7660389939360972,1.0
84,-1.3743097123902295,0.47607401383893627,1.1943384692709809,1.867941699651373,2.207932218840541,1.0
85,-1.4653640906243899,0.6707792514139986,1.1317434378443592,1.9189235306246373,2.207932218840541,1.0
86,-1.465407162704917,0.6707792514139986,0.9564773498498181,1.8883344320406787,2.207932218840541,1.0
87,-1.3289548115952579,0.37317690490750605,0.9439583435644938,1.7251925729262327,2.071347040233713,1.0
88,-1.5068855762524553,0.564246015231063,1.1693004567003322,1.9087271644299844,2.2240010633825205,1.0
89,-1.3565640152130893,0.37272793481532357,1.382123563550846,1.8475489672620673,2.207932218840541,1.0
90,-1.3446330489070994,0.16434660926442682,1.1943384692709809,1.8781380658460256,2.127587996130642,1.0
91,-1.4683791362612821,0.9229336884626387,0.8187682807112504,1.7251925729262327,2.0874158847756927,1.0
92,-1.467948415456011,0.9255455504821178,0.843806293281899,1.7251925729262327,2.0874158847756927,1.0
93,-1.3358894165601112,0.09706999154197904,1.1317434378443592,2.0412799249604716,2.4168271978862776,1.0
94,-1.4534331243183993,0.8291371806189555,1.0816674127030614,1.8271562348727612,2.1436568406726217,1.0
95,-1.3692702789685665,0.39182700158788847,1.1943384692709809,1.867941699651373,2.207932218840541,1.0
96,-1.34928483360402,0.6869867631141484,1.6325036892573328,1.3071415589454651,1.645522659871249,1.0
97,-1.3790476412482033,0.8014318169923503,0.44319809215152023,1.2765524603615066,1.645522659871249,1.0
98,-1.3821057589656243,0.7911211467920769,0.8813633121378721,1.3581233899187297,1.3241457690316534,1.0
99,-1.464115000289106,0.8583365865514849,0.981515362420467,1.8373526010674144,2.1115191515886624,1.0
100,-1.4570511790826708,0.8559785400951294,1.0566294001324128,1.6946034743422744,1.838348794375006,1.0
101,-1.4372380220402339,1.2530715816858626,0.7436542429993045,1.2153742631935895,1.1232852122569064,1.0
102,-1.3786599925234604,0.9070402747957793,0.9439583435644938,1.2765524603615066,1.203629434966805,1.0
103,-1.3766356047386896,0.8992217521872096,0.6059451738607368,1.1643924322203252,1.4044899917415523,1.0
104,-1.4757875341119329,0.8581007561389085,1.0691484064177375,1.867941699651373,2.1677601074855914,1.0
105,-1.3811151011135026,0.7990875245255584,0.8813633121378721,1.3479270237240766,1.4848342144514513,1.0
106,-1.2775267474459733,0.8354876495705845,0.6309831864313853,0.562806826735806,0.6010477646425637,4.0
107,-1.294367930932045,0.8819486089724856,0.7561732492846287,0.9400723759379619,0.7617362100623615,4.0
108,-1.3961041851369114,1.083082353734975,0.8813633121378721,1.0624287702737965,0.9625967668371086,4.0
109,-1.3165500524034701,0.983902483624284,0.6184641801460611,0.8585014463807389,0.6813919873524625,4.0
110,-1.3165500524034701,0.983902483624284,0.8312872869965747,0.8890905449646976,0.6492542982685031,4.0
111,-1.3168084848866326,0.9836635738802568,0.6810592115726828,0.8585014463807389,0.6572887205394928,4.0
112,-1.3160331874371463,1.0954010348010057,0.5683881550047636,0.8177159816021276,0.8822525441272098,4.0
113,-1.265466564898403,0.7355379320276082,0.6309831864313853,0.6443777562930288,0.5207035419326649,4.0
114,-1.265466564898403,0.7355379320276082,0.41816007958087154,0.705555953460946,0.5367723864746445,4.0
115,-1.1249223661386747,-0.040473426192928395,1.419680582406819,1.5926398123957455,1.7580045716651072,1.0
116,-1.1853094230375836,0.3568025614100046,0.9564773498498181,0.8075196154074746,0.3359118296998974,4.0
117,-1.1968096685383023,0.2588931890606554,1.1818194629856562,1.2357669955828952,0.86618369958523,1.0
118,-1.0724174999762146,0.5731753434655322,0.5683881550047636,0.9298760097433091,0.7617362100623615,4.0
119,-1.263829825838375,0.8788757949128425,0.4932741172928176,0.6647704886823346,0.48856585284870546,4.0
120,-1.037313754346678,0.6955644278364992,0.693578217858007,1.0522324040791435,0.8822525441272098,4.0
121,-1.1917702351166393,0.8959067082795283,0.5057931235781419,0.6749668548769874,0.36001509651286717,4.0
122,-1.1917702351166393,0.8959067082795283,0.5183121298634662,0.7361450520449045,0.36001509651286717,4.0
123,-1.1234148433202282,0.6795742909122183,0.6309831864313853,1.1032142350524077,1.0429409895470074,1.0
124,-1.0659136158166314,0.41276562690404656,1.1317434378443592,1.0420360378844906,1.0429409895470074,1.0
125,-1.1094164171489405,0.4165978800650005,0.9439583435644938,1.1134106012470608,1.2438015463217547,1.0
126,-1.1056260740625614,0.45070224353995025,0.693578217858007,1.0420360378844906,0.9224246554821591,4.0
127,-1.1225103296291605,0.7616553164094697,0.48075511100749324,0.8279123477967805,0.6894264096234526,4.0
128,-1.122251897145999,0.7628229013024678,0.4682361047221689,0.8279123477967805,0.6653231428104829,4.0
129,-1.1263868168765936,0.7607213490358615,1.3195285321242243,0.9910542069112263,0.8420804327722603,4.0
130,-1.1152742201006185,0.5633306433552512,1.1067054252737105,1.1236069674417135,1.0670442563599771,1.0
131,-1.11510193177851,0.5635594783658188,0.7937302681406019,0.9604651083272677,1.002768878192058,4.0
132,-1.0797828257463384,0.3725034573416983,0.9439583435644938,1.021643305495185,0.6813919873524625,4.0
133,-1.0956333513802885,0.37227898491600375,0.768692255569953,1.0624287702737965,0.8581492773142401,4.0
134,-1.180183845454866,0.7965094542163588,0.693578217858007,0.8177159816021276,0.721564098707412,4.0
135,-1.0615633356834002,0.24735875487135756,1.0065533749911157,1.2051778969989364,1.1232852122569064,1.0
136,-1.1088134080215624,-0.31288826574319545,1.4947946201187647,1.9699053615979012,1.934761861626885,1.0
137,-1.0829701597053392,-0.267031381542435,1.569908657830711,2.010690826376513,1.9990372397948037,1.0
138,-1.0829701597053392,-0.267031381542435,1.569908657830711,2.0412799249604716,2.0070716620657936,1.0
139,-1.1344412959351502,-0.07854471640396585,1.1693004567003322,1.5110688828385226,1.645522659871249,1.0
140,-1.133622926405137,-0.08433981167305918,1.0190723812764397,1.4498906856706053,1.7339013048521377,1.0
141,-1.1328476289556495,-0.25965019991314464,1.3195285321242243,1.9801017277925543,2.408792775615288,1.0
142,-1.1411605404973686,-0.075323806226705,1.1192244315590345,1.470283418059911,1.6696259266842186,1.0
143,-1.0805581231958246,-0.3013378704801798,1.6325036892573328,1.8067635024834556,1.9267274393558949,1.0
144,-1.1364656837199216,-0.29166771357209814,1.419680582406819,1.8781380658460256,1.7339013048521377,1.0
145,-1.1403852430478814,-0.3158263275918284,1.3195285321242243,1.9393162630139429,2.1677601074855914,1.0
146,-1.117040175402227,-0.287670900498478,1.4447185949774677,1.9597089954032487,1.9668995507108444,1.0
147,-1.1179877611738211,-0.2626033007797028,1.3195285321242243,1.949512629208596,1.9668995507108444,1.0
148,-1.0751741131299446,-0.24318184365633605,1.4447185949774677,1.92911989681929,1.9668995507108444,1.0
149,-1.104979992854656,-0.2859875733628303,1.5073136264040894,1.9597089954032487,2.207932218840541,1.0
150,-1.1397391618399757,-0.23789799861464067,0.6309831864313853,1.5008725166438697,1.9668995507108444,1.0
151,-1.123027194595485,-0.27440733347228613,1.5198326326894134,1.9699053615979012,1.8463832166459961,1.0
152,-1.1477936408985325,-0.24867419427437343,1.3570855509801973,1.9087271644299844,2.2400699079245006,1.0
153,-1.1403852430478814,-0.2821990931226018,2.008073877817063,1.92911989681929,1.8062111052910466,1.0
154,-1.1494303799585597,-0.29587323106874835,1.2694525069829266,1.9699053615979012,2.344517397447369,1.0
155,-1.0980453878898027,-0.29440149281613615,1.569908657830711,2.0004944601818604,2.1677601074855914,1.0
156,-1.1444340186174238,-0.2796726743338593,1.3696045572655213,1.9087271644299844,1.982968395252824,1.0
157,-1.1443048023758422,-0.2771456428331757,1.3570855509801973,1.8883344320406787,1.8945897502719355,1.0
158,-1.1416343333831664,-0.2560631645471184,1.2068574755563048,2.0004944601818604,2.1998977965695508,1.0
159,-1.1446924511005856,-0.24508337038135183,1.2819715132682512,1.9801017277925543,2.183828952027571,1.0
160,-1.1340967192909341,-0.0916326946377676,0.5683881550047636,1.011446939300532,1.2438015463217547,1.0
161,-1.1270759701650264,-0.314357399964786,1.6325036892573328,2.0514762911551245,2.071347040233713,1.0
162,-1.1349581609014754,-0.22584077210590525,1.2569335006976026,1.8271562348727612,1.8865553280009455,1.0
163,-1.0716852746072543,-0.2406459333578846,1.4447185949774677,1.92911989681929,1.9508307061688646,1.0
164,-1.0714699142046193,-0.24022322146784308,1.432199588692143,1.9189235306246373,1.9267274393558949,1.0
165,-1.0602711732675891,-0.26197056399641405,1.3195285321242243,1.5416579814224811,1.6856947712261983,1.0
166,-1.0904647017170437,0.04130847748412045,1.419680582406819,1.6640143757583157,1.8222799498330264,1.0
167,-1.0753033293715264,-0.058128536108523525,1.3195285321242243,1.6946034743422744,1.7821078384780769,1.0
168,-1.0753033293715264,-0.058128536108523525,1.382123563550846,1.704799840536927,1.7740734162070873,1.0
169,-1.0101352715341165,-0.24149130555292278,1.0691484064177375,1.5008725166438697,1.645522659871249,1.0
170,-1.0081108837493458,-0.24043457956244157,1.0065533749911157,1.2051778969989364,1.364317880386603,1.0
171,-1.0215063007932546,-0.17598259042199355,1.0065533749911157,1.3071415589454651,1.283973657676704,1.0
172,-0.9803724638899319,-0.1154058863391866,1.1693004567003322,1.4193015870866466,1.428593258554522,1.0
173,-0.9813200496615276,-0.11882813068765749,1.2193764818416295,1.5008725166438697,1.5973161262453097,1.0
174,-0.9813200496615276,-0.11690325813226705,1.2193764818416295,1.5008725166438697,1.6053505485162995,1.0
175,-1.0406733766277865,-0.08197924139250302,1.2944905195535756,1.4600870518652582,1.3723523026575926,1.0
176,-1.0416640344799089,-0.08176461720693357,1.2569335006976026,1.5314616152278282,1.5250063258064006,1.0
177,-0.9832582932852438,-0.09420541890350267,1.0065533749911157,1.5110688828385226,1.8463832166459961,1.0
178,-0.9875655013379481,-0.28051488198906316,1.4447185949774677,1.7455853053155386,1.645522659871249,1.0
179,-0.983086004963136,-0.3122585735280161,1.1693004567003322,1.6844071081476213,1.6053505485162995,1.0
180,-0.9949738991885992,-0.15256193841388185,1.1317434378443592,1.6028361785903984,1.8865553280009455,1.0
181,-0.9900206099279893,-0.2205480938930413,1.1943384692709809,1.6028361785903984,1.6374882376002593,1.0
182,-1.0292592752881211,-0.21948923424169084,0.6309831864313853,1.2663560941668537,1.364317880386603,1.0
183,-0.977443562414094,-0.04952008466405585,1.1317434378443592,1.4396943194759524,1.7258668825811478,1.0
184,-0.9724472010729576,-0.058343654867312404,1.0691484064177375,1.3479270237240766,1.6133849707872892,1.0
185,-0.9757206791930121,-0.032281467395370085,0.7561732492846287,1.3581233899187297,1.7258668825811478,1.0
186,-0.9665032539602258,-0.029045995219929024,0.13022293501841167,0.8992869111593506,1.2438015463217547,1.0
187,-0.9819661308694332,-0.09827758342686964,1.0065533749911157,1.480479784254564,1.8062111052910466,1.0
188,-1.0291300590465409,-0.2201245629993558,0.6560211990020339,1.2051778969989364,1.3241457690316534,1.0
189,-0.9920449977127601,-0.1993503325619282,1.1818194629856562,1.5416579814224811,1.7017636157681781,1.0
190,-0.9542707830905472,-0.3172950487043291,1.1317434378443592,1.388712488502688,1.4044899917415523,1.0
191,-0.9308395712838377,-0.31456725941543007,1.0065533749911157,1.388712488502688,1.56517843716135,1.0
192,-0.9052116833702496,-0.25585212394474205,1.094186418988386,1.4396943194759524,1.4607309476384815,1.0
193,-0.9112848467245623,-0.24592838171866077,1.1317434378443592,1.5416579814224811,1.8062111052910466,1.0
194,-0.8571863135826009,-0.29776516092564737,1.0691484064177375,1.480479784254564,1.56517843716135,1.0
195,-0.8767410381418774,-0.054901213358254194,0.5683881550047636,1.2969451927508122,1.364317880386603,1.0
196,-0.9239480383995116,-0.13357355529084045,0.693578217858007,1.327534291334771,1.56517843716135,1.0
197,-0.8745443620349985,-0.12481432455338116,0.693578217858007,1.4396943194759524,1.4848342144514513,1.0
198,-0.8546019887509791,-0.3114189248469985,0.8813633121378721,1.4193015870866466,1.4446621030965017,1.0
199,-0.9131369461872252,-0.04844352002164322,0.8062492744259262,1.3581233899187297,1.5732128594323398,1.0
200,-0.8868199049852044,-0.19446870897273597,0.8187682807112504,1.480479784254564,1.6856947712261983,1.0
201,-0.8938837261916387,-0.10705939868939963,0.7561732492846287,1.4091052208919939,1.645522659871249,1.0
202,-0.8910840409573814,-0.21461708739716465,1.1192244315590345,1.5008725166438697,1.6615915044132286,1.0
203,-0.9097773239061154,-0.2946117538514342,0.9940343687057913,1.470283418059911,1.5330407480773904,1.0
204,-0.856454088213642,-0.3009176151920455,1.0315913875617644,1.470283418059911,1.6374882376002593,1.0
205,-0.8951328165269228,-0.2101666058144516,0.8813633121378721,1.3479270237240766,1.56517843716135,1.0
206,-0.8013218251390323,-0.2706146393156328,1.1317434378443592,1.1847851646096308,1.0429409895470074,1.0
207,-0.8254852623147013,-0.18894757982010393,0.9314393372791696,1.1745887984149779,0.9465279222951288,1.0
208,-0.8257867668783901,-0.1876730548984685,0.9064013247085208,1.1847851646096308,0.9384935000241389,1.0
209,-0.79494715722103,-0.21504084319590852,1.2569335006976026,1.2561597279722008,1.002768878192058,1.0
210,-0.7855574436661361,-0.07424994504798905,0.6309831864313853,0.5831995591251116,0.18325780655108972,4.0
211,-0.8116591244655215,-0.2076226155825599,1.1943384692709809,1.2153742631935895,1.0429409895470074,1.0
212,-0.8332382368095681,-0.18491104579453974,0.8187682807112504,1.082821502663102,1.002768878192058,1.0
213,-0.8375023727817451,0.029802155869623106,0.693578217858007,1.2255706293882422,1.283973657676704,1.0
214,-0.7867634619208929,-0.160658711309637,0.9439583435644938,1.1134106012470608,0.7617362100623615,4.0
215,-0.7868065340014201,-0.160658711309637,0.9189203309938453,1.082821502663102,0.7456673655203817,4.0
216,-0.8116160523849942,-0.2184302665171627,1.0691484064177375,1.317337925140118,1.203629434966805,1.0
217,-0.8189813781551182,-0.14744491458064218,0.9439583435644938,1.2663560941668537,1.1232852122569064,1.0
218,-1.0623386331328877,0.0465231624607236,1.2569335006976026,1.6028361785903984,1.709798038039168,1.0
219,-0.9765821208035533,0.3601649619104408,0.6184641801460611,1.0420360378844906,0.9384935000241389,4.0
220,-0.9765821208035533,0.3601649619104408,0.8563252995672236,1.093017868857755,1.0349065672760176,1.0
221,-1.0538103611885337,0.2664420965133166,0.7561732492846287,1.093017868857755,0.8420804327722603,4.0
222,-1.0106952085809682,0.2540116212840975,0.9439583435644938,1.2663560941668537,1.3803867249285826,1.0
223,-1.0719867791709439,0.14194452250486803,0.7436542429993045,1.1847851646096308,1.1152507899859165,1.0
224,-1.079739753665811,0.16852503390651957,0.8813633121378721,1.1032142350524077,1.227732701779775,1.0
225,-1.0385197726014348,0.11674655842569663,0.9439583435644938,1.1134106012470608,0.7617362100623615,4.0
226,-1.0150454887141984,0.17534617368317368,1.0691484064177375,1.3479270237240766,1.6856947712261983,1.0
227,-1.0265026621343911,0.04543654968262202,1.4572376012627917,1.5416579814224811,1.6856947712261983,1.0
228,-1.0262011575707022,0.0452192410311975,1.419680582406819,1.551854347617134,1.7017636157681781,1.0
229,-1.0595820199791575,0.26022493724043366,0.8187682807112504,1.0726251364684494,1.0831131009019568,1.0
230,-1.0416209623993817,0.09597796639801874,0.8187682807112504,1.2561597279722008,1.0831131009019568,1.0
231,-0.9791664456351751,0.011159090046307418,0.693578217858007,1.3071415589454651,1.4848342144514513,1.0
232,-1.0033298828108441,0.08899178415709713,-0.05756215926145343,0.6647704886823346,1.1634573236118557,4.0
233,-0.9976012961007478,0.23694476868410708,0.8187682807112504,1.3071415589454651,1.4044899917415523,1.0
234,-1.0157777140831585,0.023078055032754192,0.9439583435644938,1.3683197561133822,1.6856947712261983,1.0
235,-0.97662519288408,0.04543654968262202,1.0065533749911157,1.3683197561133822,1.6535570821422387,1.0
236,-1.0020807924755604,0.08550049360510958,0.5057931235781419,0.9502687421326148,0.9625967668371086,4.0
237,-1.003631387374533,0.08877354335235063,-0.12015719068807514,0.7157523196555989,1.0831131009019568,4.0
238,-0.877171758947148,0.17578640535309065,0.693578217858007,1.0624287702737965,1.0429409895470074,1.0
239,-0.9393247711476643,0.2489106967842193,0.44319809215152023,1.082821502663102,1.3241457690316534,1.0
240,-0.9462163040319904,0.343140442222714,0.2554129978716551,1.1236069674417135,1.4044899917415523,1.0
241,-0.9289013276601208,0.10296895747978828,0.7937302681406019,1.2255706293882422,1.4687653699094714,1.0
242,-0.928599823096432,0.1010022546785249,0.8312872869965747,1.2357669955828952,1.4526965253674915,1.0
243,-0.8497348436514237,0.20753363058952487,0.19281796644503338,0.6953595872662932,0.20736107336405943,4.0
244,-0.8581769714347232,0.2053257321731925,1.5073136264040894,0.9400723759379619,0.7617362100623615,4.0
245,-0.8493902670072077,0.18834107961809876,0.19281796644503338,0.6239850239037231,0.19932665109306943,4.0
246,-1.0509676038737494,1.3424406757816576,1.0691484064177375,0.31809403806413705,-0.3630829078762226,4.0
247,-1.0772415729952431,1.1920831412918298,1.0315913875617644,0.5322177281518472,-0.21042888472741486,4.0
248,-1.0150454887141984,1.2055209592236058,0.9564773498498181,0.2569158408962199,-0.29880752970830343,4.0
249,-1.039036637567759,1.3275698371438145,0.7812112618552773,0.1549521789496912,-0.29880752970830343,4.0
250,-1.142108126268963,1.0978183182290693,0.48075511100749324,0.5118249957625416,0.07881031702822114,4.0
251,-1.142323486671598,1.099268980748879,0.5057931235781419,0.5424140943465001,0.1350512729251503,4.0
252,-1.1242332128502417,1.5815787646221784,0.9439583435644938,0.31809403806413705,-0.7005286432577981,4.0
253,-1.4392193377444773,1.884618462761087,0.2804510104423038,-0.008189680164754616,-0.7407007546127474,6.0
254,-1.1190214911064709,1.9940745064100347,1.0315913875617644,-0.36506249697760496,-0.965664578200464,6.0
255,-1.1179877611738211,1.99540440533452,1.0065533749911157,-0.2630988350310763,-0.8049761327806664,6.0
256,-1.4390039773418424,1.8856698314387523,0.2804510104423038,-0.01838604635940763,-0.7487351768837369,6.0
257,-1.597250801198182,2.1905771809866197,0.5057931235781419,0.23652310850691405,-0.44342713058612143,6.0
258,-1.712124039963796,2.158841654859611,0.19281796644503338,0.6851632210716403,0.2796708738029683,6.0
259,-1.8272557112125694,2.6944619777419114,0.7436542429993045,-0.48741889131343946,-1.3995233808339178,6.0
260,-1.8276864320178405,2.6933130517356534,0.9439583435644938,-0.4670261589241336,-1.4477299144598572,6.0
261,-1.8262650533604476,2.6933130517356534,0.7812112618552773,-0.5180079898973979,-1.4637987590018373,6.0
262,-1.7045864258715637,2.9107650245608068,0.8938823184231964,-0.609775285649274,-1.4477299144598572,6.0
263,-1.8310460542989484,3.4970865368697823,-0.05756215926145343,-0.976844468656777,-1.7369691162154932,6.0
264,-1.5831662308658405,2.9378794679340605,0.41816007958087154,-0.5180079898973979,-1.5521774039827254,6.0
265,-1.583295447107422,2.9381746435968124,0.41816007958087154,-0.5384007222867037,-1.5521774039827254,6.0
266,-1.7643704736430939,2.5243050393269937,0.8312872869965747,-0.1509388068898948,-1.0781464899943223,6.0
267,-1.4394777702276396,3.249367822097777,-0.1326761969733995,-0.609775285649274,-1.2388349354141202,6.0
268,-1.6906310717808026,3.3638343732201172,0.16777995387438469,-0.752524412374414,-1.825347761196382,6.0
