5.836668941686188328e-01,5.730216735496967972e-02,1.026927687457260437e-02,1.369236916609680756e-02,5.350313131909600201e-02,1.078373473116489220e-03,3.423092291524201889e-03,7.873112270505663868e-02,1.078373473116489220e-03
2.070332490934702063e-01,2.496537955477317466e-02,1.091844760723926534e-02,1.455793014298568770e-02,7.486489108052754582e-02,1.013632652216560522e-02,3.639482535746421926e-03,8.370809832216770385e-02,1.013632652216560522e-02
3.896836821419895625e-01,4.096049662266728481e-02,1.109482213891148025e-02,1.479309618521530700e-02,6.827832879995821003e-02,6.402109052700399178e-03,3.698274046303826751e-03,8.506030306498801874e-02,6.402109052700399178e-03
2.619588439777182920e-01,2.989816818089069406e-02,1.116410319579882147e-02,1.488547092773176254e-02,7.436374147594523865e-02,9.271612748475559565e-03,3.721367731932940636e-03,8.559145783445763767e-02,9.271612748475559565e-03
2.646366425968531555e-01,3.013880060938529254e-02,1.117630423787423916e-02,1.490173898383231887e-02,7.434103359830127045e-02,9.229756204465035599e-03,3.725434745958079719e-03,8.568499915703584047e-02,9.229756204465035599e-03
6.368824461543365345e-01,6.256423589275038333e-02,1.126449090167629813e-02,1.501932120223506591e-02,5.883380926703520031e-02,1.255677379326853096e-03,3.754830300558766477e-03,8.636109691285162593e-02,1.255677379326853096e-03
4.249438677451888302e-01,4.420669161166709826e-02,1.137723897122492299e-02,1.516965196163323065e-02,6.891456596396583478e-02,6.014185553920610786e-03,3.792412990408307663e-03,8.722549877939107799e-02,6.014185553920610786e-03
6.591957794775766821e-01,6.473633537926797021e-02,1.162801055236431687e-02,1.550401406981908974e-02,6.065591672928055678e-02,1.257931983729481881e-03,3.876003517454772434e-03,8.914808090145977248e-02,1.257931983729481881e-03
3.063436715804515598e-01,3.422402109335322129e-02,1.189535058996961728e-02,1.586046745329282304e-02,7.805079417308033451e-02,9.287020611616118859e-03,3.965116863323205759e-03,9.119768785643374287e-02,9.287020611616118859e-03
8.213992581901820300e-02,1.473118673586867183e-02,1.190028022410975599e-02,1.586704029881300798e-02,8.783664842494372238e-02,1.416762365219746515e-02,3.966760074703251995e-03,9.123548171817480457e-02,1.416762365219746515e-02
5.709561277741523888e-01,5.731221101084102432e-02,1.201831347961627473e-02,1.602441797282170080e-02,6.749040233150968571e-02,3.699417466714156888e-03,4.006104493205425200e-03,9.214040334372478047e-02,3.699417466714156888e-03
8.786739736226707453e-01,8.410318877013463201e-02,1.206991325916512321e-02,1.609321767888683211e-02,5.450771168825366969e-02,-2.920927303785972318e-03,4.023304419721708027e-03,9.253600165359927854e-02,-2.920927303785972318e-03
9.087382359785042274e-01,8.688022714838262994e-02,1.232514221289491251e-02,1.643352295052655232e-02,5.516102412896799201e-02,-3.232343467753286126e-03,4.108380737631638080e-03,9.449275696552766890e-02,-3.232343467753286126e-03
3.940313029049347104e-01,4.218805270289757714e-02,1.242699588796191898e-02,1.656932785061589544e-02,7.832194075224657714e-02,8.093480656218487654e-03,4.142331962653973861e-03,9.527363514104139619e-02,8.093480656218487654e-03
1.786210773413063613e-01,2.376438367711232458e-02,1.290945476529345784e-02,1.721260635372461045e-02,9.139344628379150737e-02,1.342308622866210562e-02,4.303151588431152613e-03,9.897248653391652051e-02,1.342308622866210562e-02
3.058847931073245818e-01,3.486314785174048775e-02,1.296019188923059826e-02,1.728025585230746550e-02,8.624996118797455258e-02,1.072450087091077545e-02,4.320063963076866374e-03,9.936147115076793268e-02,1.072450087091077545e-02
4.739984544342695783e-01,4.957069887917556206e-02,1.309971581948854262e-02,1.746628775931805683e-02,8.001237711632055993e-02,7.256899009438924283e-03,4.366571939829514207e-03,1.004311546160788216e-01,7.256899009438924283e-03
7.369845514724013835e-01,7.246688323359319617e-02,1.314335532462549382e-02,1.752447376616732624e-02,6.891340098020737326e-02,1.598312178539944284e-03,4.381118441541831561e-03,1.007657241554621302e-01,1.598312178539944284e-03
2.555173243280867701e-01,3.060285922968160321e-02,1.314757592907977134e-02,1.753010123877302845e-02,8.987917781779738990e-02,1.207064908619925533e-02,4.382525309693257112e-03,1.007980821229449292e-01,1.207064908619925533e-02
5.976154249861561629e-01,6.042466918661581338e-02,1.326385508998986079e-02,1.768514011998648106e-02,7.589850612661099005e-02,4.789615338330837843e-03,4.421285029996620264e-03,1.016895556899222730e-01,4.789615338330837843e-03
9.017012120045317936e-01,8.719115927434488433e-02,1.377233449778651926e-02,1.836311266371535786e-02,6.658309634511970498e-02,-1.139288071906444794e-03,4.590778165928839465e-03,1.055878978163633103e-01,-1.139288071906444794e-03
6.680644342807581237e-01,6.700129964767628787e-02,1.397052431829806998e-02,1.862736575773075998e-02,7.826354472254642980e-02,4.205461565528033005e-03,4.656841439432689994e-03,1.071073531069518803e-01,4.205461565528033005e-03
2.752870539010665585e-01,3.291304584199079841e-02,1.407449635661285614e-02,1.876599514215047601e-02,9.613944793190745686e-02,1.288348307442158461e-02,4.691498785537619003e-03,1.079044720673652397e-01,1.288348307442158461e-02
7.999834039620857817e-01,7.854858036625259055e-02,1.408980957952076993e-02,1.878641277269435875e-02,7.344418645303987803e-02,1.497569277718005520e-03,4.696603193173589687e-03,1.080218734429925775e-01,1.497569277718005520e-03
1.261803891556287083e-01,1.996419053366581958e-02,1.410106390657202280e-02,1.880141854209603156e-02,1.028264159857432691e-01,1.616054822644158104e-02,4.700354635524007889e-03,1.081081566170521702e-01,1.616054822644158104e-02
5.927163278364901977e-01,6.085972601282323841e-02,1.461416199695142297e-02,1.948554932926856512e-02,8.648343296919977496e-02,6.706311492221325721e-03,4.871387332317141279e-03,1.120419086432942468e-01,6.706311492221325721e-03
1.525446925983127699e-01,2.276625031370197588e-02,1.490007081944453790e-02,1.986676109259271836e-02,1.078174413987053187e-01,1.665854365074131288e-02,4.966690273148179589e-03,1.142338762824081227e-01,1.665854365074131288e-02
5.005278593170652268e-01,5.302705045487256935e-02,1.490225739735946339e-02,1.986967652981261670e-02,9.270453395143941899e-02,9.096623482321051016e-03,4.967419132453154175e-03,1.142506400464225469e-01,9.096623482321051016e-03
8.933327563581651420e-02,1.729246989926059089e-02,1.493592657350185753e-02,1.991456876466914452e-02,1.108411776383845665e-01,1.808077238543763857e-02,4.978642191167286131e-03,1.145087703968475784e-01,1.808077238543763857e-02
4.220281967317144334e-01,4.627784448786026461e-02,1.502277475618344141e-02,2.003036634157792303e-02,9.704327580553739896e-02,1.096470101231009769e-02,5.007591585394480758e-03,1.151746064640730566e-01,1.096470101231009769e-02
8.917026255052397099e-01,8.740357478356274024e-02,1.546888425078162682e-02,2.062517900104217025e-02,8.004928661447163751e-02,1.352432680281755173e-03,5.156294750260542563e-03,1.185947792559924746e-01,1.352432680281755173e-03
1.691225978515950856e-01,2.457368834655896880e-02,1.547383883643177992e-02,2.063178511524237438e-02,1.115038665181747601e-01,1.706733616800792941e-02,5.157946278810593595e-03,1.186327644126436570e-01,1.706733616800792941e-02
6.350718665186274592e-01,6.514559322481650039e-02,1.555942575910394289e-02,2.074590101213859283e-02,9.190260946042330681e-02,7.052740332451793576e-03,5.186475253034648208e-03,1.192889308197968984e-01,7.052740332451793576e-03
1.701394987141950921e-01,2.482808938886447298e-02,1.573411762605632369e-02,2.097882350140843274e-02,1.134588963140183565e-01,1.739415409186836903e-02,5.244705875352108186e-03,1.206282351330984909e-01,1.739415409186836903e-02
3.290554628509271828e-01,3.895023442719101198e-02,1.620984996296856787e-02,2.161313328395808933e-02,1.102036824901530404e-01,1.457721633765509880e-02,5.403283320989522333e-03,1.242755163827590215e-01,1.457721633765509880e-02
2.849433554273840263e-01,3.516447243781758991e-02,1.628837421920702883e-02,2.171783229227604306e-02,1.127247575347474495e-01,1.564144321935614923e-02,5.429458073069010765e-03,1.248775356805872372e-01,1.564144321935614923e-02
8.725059380694584199e-01,8.632444265369432213e-02,1.639433897018540212e-02,2.185911862691387181e-02,8.799249043463606978e-02,3.010397791854524385e-03,5.464779656728467952e-03,1.256899321047547646e-01,3.010397791854524385e-03
2.803423684470487398e-01,3.508562067202515566e-02,1.679212762926007851e-02,2.238950350568010353e-02,1.167942106980680711e-01,1.641678627588382539e-02,5.597375876420025882e-03,1.287396451576606204e-01,1.641678627588382539e-02
3.639499784663690063e-01,4.266075763030687668e-02,1.727028194756728696e-02,2.302704259675638493e-02,1.168318767653848955e-01,1.524023351377421301e-02,5.756760649189096232e-03,1.324054949313492324e-01,1.524023351377421301e-02
8.452688380136660351e-01,8.492436612641635074e-02,1.791291442365298969e-02,2.388388589820399088e-02,1.008411323260157699e-01,5.638280103875400323e-03,5.970971474550997721e-03,1.373323439146729441e-01,5.638280103875400323e-03
7.852626427412554011e-02,1.830754686860339153e-02,1.800143518838365903e-02,2.400191358451154305e-02,1.348577080727675903e-01,2.242526606542463719e-02,6.000478396127885763e-03,1.380110031109413882e-01,2.242526606542463719e-02
4.299651224081110223e-01,4.894677568094734504e-02,1.812583608037957039e-02,2.416778144050609270e-02,1.205333008025628871e-01,1.495206020033251759e-02,6.041945360126523175e-03,1.389647432829100304e-01,1.495206020033251759e-02
4.018523947270092878e-01,4.663408752363816523e-02,1.833267433565857751e-02,2.444356578087810566e-02,1.233443509234495583e-01,1.584048962257832843e-02,6.110891445219526416e-03,1.405505032400491128e-01,1.584048962257832843e-02
2.833592650014597480e-01,3.640542635466154087e-02,1.845042791961107667e-02,2.460057055948143556e-02,1.294007101795578429e-01,1.857428529075123153e-02,6.150142639870358890e-03,1.414532807170182649e-01,1.857428529075123153e-02
5.083645498152937758e-01,5.601452111170274195e-02,1.851851495035743145e-02,2.469135326714324077e-02,1.201408590470080806e-01,1.377414214761045995e-02,6.172838316785810193e-03,1.419752812860736457e-01,1.377414214761045995e-02
5.347881366804586589e-01,5.831519536099953605e-02,1.852317408695944995e-02,2.469756544927927122e-02,1.190277950151758662e-01,1.320596229018929611e-02,6.174391362319817805e-03,1.420110013333558130e-01,1.320596229018929611e-02
7.884295693879520561e-01,8.043379066081328410e-02,1.862168498337283054e-02,2.482891331116377637e-02,1.087565845365760231e-01,7.824079809855926521e-03,6.207228327790944092e-03,1.427662515391917297e-01,7.824079809855926521e-03
5.447131520256025539e-01,5.924441980096749327e-02,1.862695577529868002e-02,2.483594103373157336e-02,1.193934363019057004e-01,1.312932871270614671e-02,6.208985258432893339e-03,1.428066609439565537e-01,1.312932871270614671e-02
3.400105416347169451e-01,4.208192965925511980e-02,1.962704310637048907e-02,2.616939080849398774e-02,1.359753800213363839e-01,1.892008224474195713e-02,6.542347702123496936e-03,1.504739971488404382e-01,1.892008224474195713e-02
4.952738406216724565e-01,5.590635661327710698e-02,2.013399005877467701e-02,2.684532007836623602e-02,1.331187421635588730e-01,1.622439593484274051e-02,6.711330019591559004e-03,1.543605904506058779e-01,1.622439593484274051e-02
1.249315442338226750e-01,2.373174989937699292e-02,2.017957903759264385e-02,2.690610538345685962e-02,1.495707573510526578e-01,2.433643108154471754e-02,6.726526345864214905e-03,1.547101059548769419e-01,2.433643108154471754e-02
8.669970339363999301e-01,8.827568991944367838e-02,2.020546365507305472e-02,2.694061820676407412e-02,1.175058642808625986e-01,8.239273002748664226e-03,6.735154551691018530e-03,1.549085546888934184e-01,8.239273002748664226e-03
3.787525125291031913e-01,4.586767662090545511e-02,2.028078662881493271e-02,2.704104883841991144e-02,1.393124547200667585e-01,1.895426078799603703e-02,6.760262209604977861e-03,1.554860308209145003e-01,1.895426078799603703e-02
7.693689331911944818e-01,7.990191377010824603e-02,2.038678297705231318e-02,2.718237730273641989e-02,1.231433069313644102e-01,1.060469602305141174e-02,6.795594325684104972e-03,1.562986694907344265e-01,1.060469602305141174e-02
4.232551954873278177e-01,4.982731164738729568e-02,2.042166660785810217e-02,2.722888881047746956e-02,1.384596770391711695e-01,1.817567199994032934e-02,6.807222202619367390e-03,1.565661106602454500e-01,1.817567199994032934e-02
2.875477704786568722e-01,3.804403449031891482e-02,2.044890356727417646e-02,2.726520475636557209e-02,1.445692112930339612e-01,2.116234672833153946e-02,6.816301189091393022e-03,1.567749273491020334e-01,2.116234672833153946e-02
5.535707663274719303e-01,6.129166720680929992e-02,2.062955543875021752e-02,2.750607391833362336e-02,1.343906099065970972e-01,1.562141635642300130e-02,6.876518479583405841e-03,1.581599250304183413e-01,1.562141635642300130e-02
3.475686596731822897e-01,4.339874088839065780e-02,2.066139007408776540e-02,2.754852009878368951e-02,1.435917501485068082e-01,2.014239988903398712e-02,6.887130024695922378e-03,1.584039905680062199e-01,2.014239988903398712e-02
6.983530460303339904e-01,7.393212336651221184e-02,2.070905082062133792e-02,2.761206776082845288e-02,1.287063448817146183e-01,1.258054538930395566e-02,6.903016940207113220e-03,1.587693896247636127e-01,1.258054538930395566e-02
8.686473722499854500e-01,8.880958811937023079e-02,2.081766697128712221e-02,2.775688929504949859e-02,1.221365417106118623e-01,9.024103427088127349e-03,6.939222323762374647e-03,1.596021134465346047e-01,9.024103427088127349e-03
3.395092698733881420e-01,4.290438473143867726e-02,2.098515743702135741e-02,2.798020991602847424e-02,1.464290671304515346e-01,2.075163997267236507e-02,6.995052479007118559e-03,1.608862070171637459e-01,2.075163997267236507e-02
6.083606964339597356e-01,6.651958630726194366e-02,2.135652901357535174e-02,2.847537201810047131e-02,1.375924389549718629e-01,1.540489694354754517e-02,7.118843004525117826e-03,1.637333891040777256e-01,1.540489694354754517e-02
2.827463860142158669e-01,3.854603569700519594e-02,2.189086697745597915e-02,2.918782263660797335e-02,1.558539179711452560e-01,2.319979154193266974e-02,7.296955659151993338e-03,1.678299801604958563e-01,2.319979154193266974e-02
9.926833311586580333e-02,2.275837867468520626e-02,2.215268476950191939e-02,2.953691302600255919e-02,1.658422888186727451e-01,2.753943248558157753e-02,7.384228256500639798e-03,1.698372498995147084e-01,2.753943248558157753e-02
7.820069602007287402e-02,2.097965248453171130e-02,2.223617830255115654e-02,2.964823773673487539e-02,1.673996001781433984e-01,2.810935433269380612e-02,7.412059434183718848e-03,1.704773669862255370e-01,2.810935433269380612e-02
5.172987458940156991e-01,5.921504420541628261e-02,2.231921760930975773e-02,2.975895681241301147e-02,1.489462187717699448e-01,1.867506536261056768e-02,7.439739203103252867e-03,1.711140016713748324e-01,1.867506536261056768e-02
8.863693671423181764e-01,9.135030645526050208e-02,2.238533960361512379e-02,2.984711947148683403e-02,1.334075636012907462e-01,1.074043279160756190e-02,7.461779867871708508e-03,1.716209369610492974e-01,1.074043279160756190e-02
4.640431517077866497e-01,5.464198962113096802e-02,2.240996303662083980e-02,2.987995071549445422e-02,1.519587094824012552e-01,1.995444714964851943e-02,7.469987678873613555e-03,1.718097166140931109e-01,1.995444714964851943e-02
8.346881909720722525e-01,8.712673843003525265e-02,2.280945013272723046e-02,3.041260017696964177e-02,1.389122318468002382e-01,1.243249059158203426e-02,7.603150044242410442e-03,1.748724510175754532e-01,1.243249059158203426e-02
5.866404312727017123e-01,6.568719101155894025e-02,2.301303618548536031e-02,3.068404824731381722e-02,1.512606939781034332e-01,1.809775652533831061e-02,7.671012061828454305e-03,1.764332774220544464e-01,1.809775652533831061e-02
3.214720677411515570e-01,4.289131204766093858e-02,2.342427556458398508e-02,3.123236741944531228e-02,1.659485484928414079e-01,2.441358533496074124e-02,7.808091854861328070e-03,1.795861126618105430e-01,2.441358533496074124e-02
4.928654201618523079e-01,5.779732544924827409e-02,2.342779397788674264e-02,3.123705863718232584e-02,1.585236890984698110e-01,2.069235960451804718e-02,7.809264659295581459e-03,1.796130871637983684e-01,2.069235960451804718e-02
2.349065916293805734e-01,3.544124780920691886e-02,2.354560338770441200e-02,3.139413785027254933e-02,1.706442031970318574e-01,2.645809312925488654e-02,7.848534462568137332e-03,1.805162926390671829e-01,2.645809312925488654e-02
7.452420054829538287e-01,8.000140254821372365e-02,2.383283506656871595e-02,3.177711342209162126e-02,1.506619792584428796e-01,1.574890196279964474e-02,7.944278355522905316e-03,1.827184021770268396e-01,1.574890196279964474e-02
5.236968066902487617e-01,6.077220468223552136e-02,2.388866552119906644e-02,3.185155402826542193e-02,1.607232218284747882e-01,2.063994711123971759e-02,7.962888507066355481e-03,1.831464356625261969e-01,2.063994711123971759e-02
8.808261233632027620e-01,9.190042316478000406e-02,2.400391950433190466e-02,3.200522600577587751e-02,1.460811444522652491e-01,1.303077346530286118e-02,8.001306501443969377e-03,1.840300495332112818e-01,1.303077346530286118e-02
7.541055455719576361e-01,8.090475240932973322e-02,2.404078733663648007e-02,3.205438311551531139e-02,1.518739224884269878e-01,1.583499290262229200e-02,8.013595778878827847e-03,1.843127029142130335e-01,1.583499290262229200e-02
1.024633546740756351e-01,2.428122437603206368e-02,2.410509895231269933e-02,3.214013193641693245e-02,1.807001794304855802e-01,3.008734233446103135e-02,8.035032984104233111e-03,1.848057586343973824e-01,3.008734233446103135e-02
5.872137959268172169e-01,6.645507752718263217e-02,2.413903576851587213e-02,3.218538102468782719e-02,1.598847473845356748e-01,1.959478427097814668e-02,8.046345256171956797e-03,1.850659408919550220e-01,1.959478427097814668e-02
5.240898774598989895e-01,6.100076828161429821e-02,2.419349424254528882e-02,3.225799232339372075e-02,1.630475697995551476e-01,2.104004929341436042e-02,8.064498080848430187e-03,1.854834558595138683e-01,2.104004929341436042e-02
8.043056711193299346e-01,8.539250344533186321e-02,2.423292525027089320e-02,3.231056700036118862e-02,1.511671502795012278e-01,1.500126201407337226e-02,8.077641750090297154e-03,1.857857602520768536e-01,1.500126201407337226e-02
7.122681798568131217e-01,7.740199606228009843e-02,2.425292384446473687e-02,3.233723179261965147e-02,1.553223927245778457e-01,1.702888675112708416e-02,8.084307948154912868e-03,1.859390828075629942e-01,1.702888675112708416e-02
7.878830998757384574e-01,8.413372660557899563e-02,2.449837583023907819e-02,3.266450110698543990e-02,1.539201433391231277e-01,1.571413209396387012e-02,8.166125276746359976e-03,1.878208813651662812e-01,1.571413209396387012e-02
9.770371942840232193e-02,2.435602314651961683e-02,2.487143819407817286e-02,3.316191759210423279e-02,1.867934939793655935e-01,3.121815150448735768e-02,8.290479398026058197e-03,1.906810261545993368e-01,3.121815150448735768e-02
5.246763595610187680e-01,6.149087974896971787e-02,2.488210330256359834e-02,3.317613773675146677e-02,1.683113865460239278e-01,2.195043501660296978e-02,8.294034434187866692e-03,1.907627919863209287e-01,2.195043501660296978e-02
1.931107238183086272e-01,3.290320070328694307e-02,2.526492058220335124e-02,3.368656077627113499e-02,1.856677643059833627e-01,2.967158069748328936e-02,8.421640194067783747e-03,1.936977244635590401e-01,2.967158069748328936e-02
6.475363029264211701e-01,7.243602152577482967e-02,2.529244699363490667e-02,3.372326265817987556e-02,1.661215651861918663e-01,1.982966510900865259e-02,8.430815664544968890e-03,1.939087602845342984e-01,1.982966510900865259e-02
2.181922730230145546e-01,3.520829492476883205e-02,2.545951617434004735e-02,3.394602156578672980e-02,1.860719819323359558e-01,2.938720053031786128e-02,8.486505391446682450e-03,1.951896240032736929e-01,2.938720053031786128e-02
3.258351334656283127e-01,4.460368543821108256e-02,2.551462487369987597e-02,3.401949983159983926e-02,1.818151562704934665e-01,2.712101595099705026e-02,8.504874957899959814e-03,1.956121240316990584e-01,2.712101595099705026e-02
6.876710996807731124e-01,7.620187765503916300e-02,2.572506727529690063e-02,3.430008970039587213e-02,1.676995993748556513e-01,1.953713149918556713e-02,8.575022425098968032e-03,1.972255157772762613e-01,1.953713149918556713e-02
2.878430008691337250e-01,4.165342909429445295e-02,2.606883187026170709e-02,3.475844249368227612e-02,1.877239404149464441e-01,2.868989053181894566e-02,8.689610623420569030e-03,1.998610443386731050e-01,2.868989053181894566e-02
8.263136218513760234e-01,8.848337415515258875e-02,2.607888830902891156e-02,3.477185107870521541e-02,1.643894193946550120e-01,1.699748892475522188e-02,8.692962769676303852e-03,1.999381437025549990e-01,1.699748892475522188e-02
5.598137797177591413e-01,6.554569503998947111e-02,2.644932453301634609e-02,3.526576604402179710e-02,1.788217487441360609e-01,2.328756303952715309e-02,8.816441511005449275e-03,2.027781547531253559e-01,2.328756303952715309e-02
1.372782785018568374e-01,2.927583718189468928e-02,2.719007033044528246e-02,3.625342710726037893e-02,2.028826440526149411e-01,3.346614620019425224e-02,9.063356776815094731e-03,2.084572058667471806e-01,3.346614620019425224e-02
5.072245748741406324e-01,6.167334443024523327e-02,2.754802991913811797e-02,3.673070655885082858e-02,1.895475671379823202e-01,2.590370877114587383e-02,9.182676639712707145e-03,2.112015627133922435e-01,2.590370877114587383e-02
5.510613609402017499e-01,6.584948905655088613e-02,2.811924043774549284e-02,3.749232058366065712e-02,1.920291789736885135e-01,2.571648839248051599e-02,9.373080145915164280e-03,2.155808433560487958e-01,2.571648839248051599e-02
8.997722075882347292e-01,9.655134339405975485e-02,2.871385110592535039e-02,3.828513480790046719e-02,1.814351371503729327e-01,1.893294081037308688e-02,9.571283701975116798e-03,2.201395251454277002e-01,1.893294081037308688e-02
5.313912913546758876e-01,6.454539472311562887e-02,2.875646563106644404e-02,3.834195417475525641e-02,1.977790276869737240e-01,2.699834976582075538e-02,9.585488543688814103e-03,2.204662365048427330e-01,2.699834976582075538e-02
2.287299850713679639e-01,3.841271068042224901e-02,2.904766196638470382e-02,3.873021595517960741e-02,2.131749403908665130e-01,3.396831527947150042e-02,9.682553988794901853e-03,2.226987417422827409e-01,3.396831527947150042e-02
9.708111774505842617e-02,2.708581991216917756e-02,2.923715607884823722e-02,3.898287477179765426e-02,2.203543386747013055e-01,3.708427914023006838e-02,9.745718692949413564e-03,2.241515299378364912e-01,3.708427914023006838e-02
4.670424216600650436e-01,5.941575883729831309e-02,2.948710976848166465e-02,3.931614635797555518e-02,2.061889987292041537e-01,2.937672494339792217e-02,9.829036589493888795e-03,2.260678415583594336e-01,2.937672494339792217e-02
4.919231346004276917e-01,6.168546335552757554e-02,2.965359463474628865e-02,3.953812617966171589e-02,2.063860254002065353e-01,2.905902611323753562e-02,9.884531544915428972e-03,2.273442255330548889e-01,2.905902611323753562e-02
